sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
"C66F38",,,,,,,,,,,,,,,,,,,,,7.05,0.071,,
"C66F516",,,,,,,,,,,,,,,,,,,,,4.63,0.046,,
"C66F58",,,,,,,,,,,,,,,,,,,,,7.95,0.080,,
"C6716C1",,,,,,,,,,,,,,,,,,,,,36.85,0.369,,
"C6716C112",,,,,,,,,,,,,,,,,,,,,44.25,0.443,,
"C6716C114",,,,,,,,,,,,,,,,,,,,,39.7,0.397,,
"C6716C12",,,,,,,,,,,,,,,,,,,,,11.13,0.111,,
"C6716C2",,,,,,,,,,,,,,,,,,,,,56.25,0.563,,
"C6716C212",,,,,,,,,,,,,,,,,,,,,70.43,0.704,,
"C6716C214",,,,,,,,,,,,,,,,,,,,,61.05,0.611,,
"C6716C234",,,,,,,,,,,,,,,,,,,,,49.43,0.494,,
"C6716C3",,,,,,,,,,,,,,,,,,,,,76.13,0.761,,
"C6716C312",,,,,,,,,,,,,,,,,,,,,87.73,0.877,,
"C6716C314",,,,,,,,,,,,,,,,,,,,,86.68,0.867,,
"C6716C34",,,,,,,,,,,,,,,,,,,,,31.25,0.313,,
"C6716C4",,,,,,,,,,,,,,,,,,,,,102.7,1.027,,
"C6716C412",,,,,,,,,,,,,,,,,,,,,137.25,1.373,,
"C6716C5",,,,,,,,,,,,,,,,,,,,,180.65,1.807,,
"C6716C58",,,,,,,,,,,,,,,,,,,,,28.55,0.286,,
"C6716C6",,,,,,,,,,,,,,,,,,,,,174.4,1.744,,
"C6716F1",,,,,,,,,,,,,,,,,,,,,36.93,0.369,,
"C6716F112",,,,,,,,,,,,,,,,,,,,,42.45,0.425,,
"C6716F114",,,,,,,,,,,,,,,,,,,,,45.15,0.452,,
"C6716F12",,,,,,,,,,,,,,,,,,,,,32.88,0.329,,
"C6716F134",,,,,,,,,,,,,,,,,,,,,58.93,0.589,,
"C6716F2",,,,,,,,,,,,,,,,,,,,,58.08,0.581,,
"C6716F212",,,,,,,,,,,,,,,,,,,,,84.7,0.847,,
"C6716F3",,,,,,,,,,,,,,,,,,,,,75.55,0.756,,
"C6716F312",,,,,,,,,,,,,,,,,,,,,99.08,0.991,,
"C6716F34",,,,,,,,,,,,,,,,,,,,,38.28,0.383,,
"C6716F4",,,,,,,,,,,,,,,,,,,,,147.75,1.478,,
"C6716F5",,,,,,,,,,,,,,,,,,,,,198.23,1.982,,
"C6716F58",,,,,,,,,,,,,,,,,,,,,26.33,0.263,,
"C6716F78",,,,,,,,,,,,,,,,,,,,,27.03,0.270,,
"C678C10",,,,,,,,,,,,,,,,,,,,,1348.7,13.487,,
"C678C11",,,,,,,,,,,,,,,,,,,,,1625.2,16.252,,
"C678C112",,,,,,,,,,,,,,,,,,,,,312.88,3.129,,
"C678C114",,,,,,,,,,,,,,,,,,,,,291.6,2.916,,
"C678C134",,,,,,,,,,,,,,,,,,,,,395.25,3.953,,
