sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
MEMHTB850Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 50MM (BOX 200),"Catalog, Search",1
MEMHTB860Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 60MM (BOX 100),"Catalog, Search",1
MEMHTB870Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 70MM (BOX 100),"Catalog, Search",1
MEMHTB875Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 75MM (BOX 100),"Catalog, Search",1
MEMHTB880Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 80MM (BOX 100),"Catalog, Search",1
MEMHTB890Z,FRANCISKIRK,simple,"HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS",base,HIGH TENSILE BOLT ZP M8 X 90MM (BOX 100),"Catalog, Search",1
MEMHTS10100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 100MM (BOX 50),"Catalog, Search",1
MEMHTS10110Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 110MM (BOX 50),"Catalog, Search",1
MEMHTS10120Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 120MM (BOX 50),"Catalog, Search",1
MEMHTS10130Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 130MM (BOX 50),"Catalog, Search",1
MEMHTS1675Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 75MM (BOX 25),"Catalog, Search",1
MEMHTS1680Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 80MM (BOX 25),"Catalog, Search",1
MEMHTS1690Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 90MM (BOX 25),"Catalog, Search",1
MEMHTS20100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 100MM (BOX 20),"Catalog, Search",1
MEMHTS20120Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 120MM (BOX 15),"Catalog, Search",1
MEMHTS20130Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 130MM (BOX 10),"Catalog, Search",1
MEMHTS20150Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 150MM (BOX 10),"Catalog, Search",1
MEMHTS2045Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 45MM (BOX 25),"Catalog, Search",1
MEMHTS2050Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 50MM (BOX 25),"Catalog, Search",1
MEMHTS2055Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 55MM (BOX 25),"Catalog, Search",1
MEMHTS2065Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 65MM (BOX 25),"Catalog, Search",1
MEMHTS2070Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 70MM (BOX 25),"Catalog, Search",1
MEMHTS2075Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 75MM (BOX 25),"Catalog, Search",1
MEMHTS2080Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 80MM (BOX 20),"Catalog, Search",1
MEMHTS24100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M24 X 100MM (BOX 10),"Catalog, Search",1
MEMHTS24120Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M24 X 120MM (BOX 10),"Catalog, Search",1
MEMHTS865Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 65MM (BOX 100),"Catalog, Search",1
MEMHTS870Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 70MM (BOX 100),"Catalog, Search",1
MEMHTS875Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 75MM (BOX 100),"Catalog, Search",1
MEMHTS880Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 80MM (BOX 100),"Catalog, Search",1
MEMHTS890Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 90MM (BOX 100),"Catalog, Search",1
MEMNYNP12Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M12 (BOX 100),"Catalog, Search",1
MEMNYNP14Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M14 (BOX 100),"Catalog, Search",1
MEMNYNP16Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M16 (BOX 50),"Catalog, Search",1
MEMNYNP20Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M20 (BOX 25),"Catalog, Search",1
MEMNYNP4Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M4 (BOX 1000),"Catalog, Search",1
MEMNYNP5Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M5 (BOX 1000),"Catalog, Search",1
MEMNYNP6Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M6 (BOX 200),"Catalog, Search",1
MEMNYNP8Z,FRANCISKIRK,simple,"NUTS/NYLOC NUTS",base,TYPE P NYLON INSERT NUT ZP M8 (BOX 200),"Catalog, Search",1
RAWM610LB,FRANCISKIRK,simple,"ANCHORING PRODUCTS/FIXINGS/MASONRY FIXINGS",base,RAWLBOLT LOOSE BOLT M6/10L (BAG 5),"Catalog, Search",1
RAWM610PB,FRANCISKIRK,simple,"ANCHORING PRODUCTS/FIXINGS/MASONRY FIXINGS",base,RAWLBOLT PROJECTING BOLT M6/10P (BAG 5),"Catalog, Search",1
MEMHTS10140Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 140MM (BOX 50),"Catalog, Search",1
MEMHTS10150Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 150MM (BOX 50),"Catalog, Search",1
MEMHTS1016Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 16MM (BOX 200),"Catalog, Search",1
MEMHTS1020Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 20MM (BOX 200),"Catalog, Search",1
MEMHTS1025Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 25MM (BOX 200),"Catalog, Search",1
MEMHTS1030Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 30MM (BOX 200),"Catalog, Search",1
MEMHTS1040Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 40MM (BOX 100),"Catalog, Search",1
MEMHTS1045Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 45MM (BOX 100),"Catalog, Search",1
MEMHTS1050Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 50MM (BOX 100),"Catalog, Search",1
MEMHTS1055Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 55MM (BOX 100),"Catalog, Search",1
MEMHTS1065Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 65MM (BOX 100),"Catalog, Search",1
MEMHTS1070Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 70MM (BOX 100),"Catalog, Search",1
MEMHTS1075Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 75MM (BOX 100),"Catalog, Search",1
MEMHTS1080Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 80MM (BOX 50),"Catalog, Search",1
MEMHTS12100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M12 X 100MM (BOX 50),"Catalog, Search",1
MEMHTS12120Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M12 X 120MM (BOX 50),"Catalog, Search",1
CB20,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/PINS & KEYS/DOWEL PINS",base,DOWEL PIN THROUGH HARDEN AND GROUND DIN 6325,"Catalog, Search",1
CB11,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/PINS & KEYS/DOWEL PINS",base,DOWEL PIN THROUGH HARDEN AND GROUND DIN 6325,"Catalog, Search",1
CB12,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/PINS & KEYS/DOWEL PINS",base,DOWEL PIN THROUGH HARDEN AND GROUND DIN 6325,"Catalog, Search",1
CB14,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT UNC BRASS,"Catalog, Search",1
CB15,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H COARSE 45H DIN 916 SELF COLOUR,"Catalog, Search",1
CB16,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H COARSE 45H DIN 916 SELF COLOUR,"Catalog, Search",1
CB17,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H COARSE 45H DIN 916 SELF COLOUR,"Catalog, Search",1
CB18,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H DIN 916 COARSE 45H ZINC YELLOW,"Catalog, Search",1
CB19,FRANCISKIRK,simple,"SOCKET PRODUCTS/SOCKET SET SCREWS/CUP POINT",base,SOCKET SET CUP POINT 45H DIN 916 COARSE 45H ZINC YELLOW,"Catalog, Search",1
TRL8M1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M8 X 1MTR L/HAND MS ALLTHREAD,"Catalog, Search",1
TRL10M1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M10 X 1MTR L/HAND MS ALLTHREAD,"Catalog, Search",1
TRL12M1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M12 X 1MTR L/HAND MS ALLTHREAD,"Catalog, Search",1
TRL16M1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M16 X 1MTR L/HAND MS ALLTHREAD,"Catalog, Search",1
TRL20M1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M20 X 1MTR L/HAND MS ALLTHREAD,"Catalog, Search",1
TRL24M1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M24 X 1MTR L/HAND MS ALLTHREAD,"Catalog, Search",1
STUD10ME1,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M10 1.0P X 1MTR MS ALLTHREAD,"Catalog, Search",1
TR10MF1000,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M10 1.25P X 1MTR MS ALLTHREAD,"Catalog, Search",1
STUD12MF1,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M12 1.25P X 1MTR MS ALLTHREAD,"Catalog, Search",1
STUD12M1,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M12 1.5P X 1MTR MS ALLTHREAD,"Catalog, Search",1
STUD16M1.5,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M16 1.5P X 1MTR MS ALLTHREAD,"Catalog, Search",1
STUD20M1,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M20 1.5P X 1MTR MS ALLTHREAD,"Catalog, Search",1
STUD24M2,FRANCISKIRK,simple,"ANCHORING PRODUCTS/THREADED ROD",base,M24 2.0P X 1MTR MS ALLTHREAD,"Catalog, Search",1
MEMHTS2090Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 90MM (BOX 20),"Catalog, Search",1
MEMHTS1035Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 35MM (BOX 100),"Catalog, Search",1
MEMHTS1060Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 60MM (BOX 100),"Catalog, Search",1
MEMHTS1090Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M10 X 90MM (BOX 50),"Catalog, Search",1
MEMHTS1235Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M12 X 35MM (BOX 100),"Catalog, Search",1
MEMHTS1260Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M12 X 60MM (BOX 50),"Catalog, Search",1
MEMHTS1290Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M12 X 90MM (BOX 50),"Catalog, Search",1
MEMHTS2490Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M24 X 90MM (BOX 10),"Catalog, Search",1
MEMHTS6100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 100MM (BOX 100),"Catalog, Search",1
MEMHTS625Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M6 X 25MM (BOX 500),"Catalog, Search",1
MEMHTS16140Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 140MM (BOX 25),"Catalog, Search",1
MEMHTS1635Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 35MM (BOX 50),"Catalog, Search",1
MEMHTS1660Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M16 X 60MM (BOX 50),"Catalog, Search",1
MEMHTS8100Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 100MM (BOX 100),"Catalog, Search",1
MEMHTS830Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 30MM (BOX 200),"Catalog, Search",1
MEMHTS850Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M8 X 50MM (BOX 200),"Catalog, Search",1
MEMHTS2040Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 40MM (BOX 25),"Catalog, Search",1
MEMHTS2060Z,FRANCISKIRK,simple,"SOCKET PRODUCTS/PREPACKED SET SCREWS",base,HIGH TENSILE SET SCREW ZP M20 X 60MM (BOX 25),"Catalog, Search",1
